,movieId,title,genres,title_short,year
6981,66783,Friday the 13th,Horror,Friday the 13th,2009
6982,66785,"The Good, the Bad, the Weird",Action|Adventure|Comedy|Western,"The Good, the Bad, the Weird",2008
6983,66798,The Pink Panther 2,Adventure|Comedy|Mystery,The Pink Panther 2,2009
6986,66943,The Cottage,Comedy|Crime|Horror|Thriller,The Cottage,2008
6987,67087,"I Love You, Man",Comedy,"I Love You, Man",2009
6988,67168,Dance of the Dead,Adventure|Comedy|Horror,Dance of the Dead,2008
6989,67186,The Haunting in Connecticut,Horror|Thriller,The Haunting in Connecticut,2009
6990,67193,Duplicity,Crime|Romance|Thriller,Duplicity,2009
6991,67197,Knowing,Action|Drama|Mystery|Sci-Fi|Thriller,Knowing,2009
6992,67255,The Girl with the Dragon Tattoo,Crime|Drama|Mystery|Thriller,The Girl with the Dragon Tattoo,2009
6993,67267,Sunshine Cleaning,Comedy|Drama,Sunshine Cleaning,2008
6995,67361,Echelon Conspiracy,Action|Mystery|Thriller,Echelon Conspiracy,2009
6996,67408,Monsters vs. Aliens,Animation|Sci-Fi|IMAX,Monsters vs. Aliens,2009
6998,67534,Big Stan,Comedy,Big Stan,2007
7000,67665,Anvil! The Story of Anvil,Documentary|Musical,Anvil! The Story of Anvil,2008
7001,67695,Observe and Report,Action|Comedy,Observe and Report,2009
7002,67734,Adventureland,Comedy|Drama,Adventureland,2009
7003,67788,Confessions of a Shopaholic,Comedy|Romance,Confessions of a Shopaholic,2009
7004,67799,The Butterfly Effect 3: Revelations,Drama|Fantasy|Sci-Fi|Thriller,The Butterfly Effect 3: Revelations,2009
7007,67997,In the Loop,Comedy,In the Loop,2009
7009,68135,17 Again,Comedy|Drama,17 Again,2009
7010,68157,Inglourious Basterds,Action|Drama|War,Inglourious Basterds,2009
7011,68159,State of Play,Crime|Drama|Thriller,State of Play,2009
7012,68194,The Damned United,Drama,The Damned United,2009
7013,68205,Crank: High Voltage,Action|Comedy|Crime,Crank: High Voltage,2009
7014,68237,Moon,Drama|Mystery|Sci-Fi|Thriller,Moon,2009
7015,68269,The Young Victoria,Drama|Romance,The Young Victoria,2009
7016,68319,X-Men Origins: Wolverine,Action|Sci-Fi|Thriller,X-Men Origins: Wolverine,2009
7017,68347,Sin Nombre,Crime|Drama|Thriller,Sin Nombre,2009
7018,68358,Star Trek,Action|Adventure|Sci-Fi|IMAX,Star Trek,2009
7019,68444,The Great Buck Howard,Comedy,The Great Buck Howard,2008
7022,68522,Earth,Documentary,Earth,2007
7023,68536,Stanley Kubrick: A Life in Pictures,Documentary,Stanley Kubrick: A Life in Pictures,2001
7024,68552,Crossing Over,Drama,Crossing Over,2009
7025,68554,Angels & Demons,Crime|Drama|Mystery|Thriller,Angels & Demons,2009
7027,68600,Balls Out: Gary the Tennis Coach,Comedy,Balls Out: Gary the Tennis Coach,2009
7028,68650,Powder Blue,Drama,Powder Blue,2009
7029,68659,Fanboys,Adventure|Comedy|Drama,Fanboys,2009
7030,68791,Terminator Salvation,Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009
7031,68793,Night at the Museum: Battle of the Smithsonian,Action|Comedy|IMAX,Night at the Museum: Battle of the Smithsonian,2009
7032,68835,Were the World Mine,Adventure|Fantasy|Musical|Romance,Were the World Mine,2008
7033,68848,The Brothers Bloom,Adventure|Comedy|Crime|Romance,The Brothers Bloom,2008
7036,68932,The Soloist,Drama|Musical,The Soloist,2009
7037,68945,Neon Genesis Evangelion: Death & Rebirth,Action|Animation|Mystery|Sci-Fi,Neon Genesis Evangelion: Death & Rebirth,1997
7038,68952,Drag Me to Hell,Comedy|Horror,Drag Me to Hell,2009
7039,68954,Up,Adventure|Animation|Children|Drama,Up,2009
7042,69118,In the Electric Mist,Drama|Mystery,In the Electric Mist,2009
7043,69122,The Hangover,Comedy|Crime,The Hangover,2009
7044,69131,Killshot,Action|Crime|Drama|Thriller,Killshot,2008
7045,69134,Antichrist,Drama|Fantasy,Antichrist,2009
7049,69227,Ernest Rides Again,Children|Comedy,Ernest Rides Again,1993
7050,69251,Special,Drama|Fantasy,Special,2006
7051,69275,Dead Snow,Action|Adventure|Comedy|Horror,Dead Snow,2009
7052,69278,Land of the Lost,Action|Adventure|Comedy|Sci-Fi,Land of the Lost,2009
7053,69304,Imagine That,Comedy|Drama|Fantasy,Imagine That,2009
7055,69394,The Stoning of Soraya M.,Crime|Drama,The Stoning of Soraya M.,2008
7056,69406,The Proposal,Comedy|Romance,The Proposal,2009
7057,69436,Year One,Adventure|Comedy,Year One,2009
7058,69453,The Land That Time Forgot,Adventure|Sci-Fi,The Land That Time Forgot,1975
7059,69469,Garfield's Pet Force,Animation,Garfield's Pet Force,2009
7060,69481,The Hurt Locker,Action|Drama|Thriller|War,The Hurt Locker,2008
7061,69495,Breakfast with Scot,Drama|Romance,Breakfast with Scot,2007
7062,69516,The Limits of Control,Crime|Drama|Film-Noir,The Limits of Control,2009
7064,69526,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi|IMAX,Transformers: Revenge of the Fallen,2009
7065,69529,Home,Documentary,Home,2009
7066,69604,Whatever Works,Comedy|Romance,Whatever Works,2009
7067,69606,Ghosts of Girlfriends Past,Comedy|Fantasy|Romance,Ghosts of Girlfriends Past,2009
7068,69640,Public Enemies,Crime|Drama|Thriller,Public Enemies,2009
7069,69644,Ice Age: Dawn of the Dinosaurs,Action|Adventure|Animation|Children|Comedy|Romance,Ice Age: Dawn of the Dinosaurs,2009
7070,69654,Prison Break: The Final Break,Action|Drama|Thriller,Prison Break: The Final Break,2009
7072,69712,My Sister's Keeper,Drama,My Sister's Keeper,2009
7073,69720,Hood of Horror,Comedy|Drama|Horror,Hood of Horror,2006
7075,69757,(500) Days of Summer,Comedy|Drama|Romance,(500) Days of Summer,2009
7076,69784,Brüno,Comedy,Brüno,2009
7078,69844,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance|IMAX,Harry Potter and the Half-Blood Prince,2009
7080,69860,Eichmann,Drama|War,Eichmann,2007
7081,69904,Open Water 2: Adrift,Drama|Thriller,Open Water 2: Adrift,2006
7082,69951,The Imaginarium of Doctor Parnassus,Drama|Fantasy,The Imaginarium of Doctor Parnassus,2009
7084,69988,Humpday,Comedy,Humpday,2009
7085,70015,Polytechnique,Crime|Drama,Polytechnique,2009
7086,70159,Orphan,Drama|Horror|Mystery|Thriller,Orphan,2009
7087,70183,The Ugly Truth,Comedy|Drama|Romance,The Ugly Truth,2009
7088,70206,The Collector,Crime|Horror|Thriller,The Collector,2009
7089,70208,A Perfect Getaway,Horror|Thriller,A Perfect Getaway,2009
7090,70286,District 9,Mystery|Sci-Fi|Thriller,District 9,2009
7092,70301,Obsessed,Crime|Drama|Thriller,Obsessed,2009
7093,70305,Race to Witch Mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,Race to Witch Mountain,2009
7094,70334,Hannah Montana: The Movie,Comedy|Drama|Musical|Romance,Hannah Montana: The Movie,2009
7096,70361,12 Rounds,Action|Thriller,12 Rounds,2009
7101,70545,The Deal,Comedy,The Deal,2008
7102,70565,"The Goods: Live Hard, Sell Hard",Comedy,"The Goods: Live Hard, Sell Hard",2009
7103,70599,The Time Traveler's Wife,Drama|Romance|Sci-Fi,The Time Traveler's Wife,2009
7104,70637,I Can't Think Straight,Drama|Romance,I Can't Think Straight,2007
7105,70641,Miss March,Comedy,Miss March,2009
7106,70663,"I Love You, Beth Cooper",Comedy|Romance,"I Love You, Beth Cooper",2009
7107,70687,Paper Heart,Comedy|Documentary|Drama|Romance,Paper Heart,2009
7108,70697,G-Force,Action|Adventure|Children|Fantasy,G-Force,2009
7109,70703,Christopher Columbus: The Discovery,Adventure,Christopher Columbus: The Discovery,1992
7110,70708,Tetro,Drama|Mystery,Tetro,2009
7111,70728,Bronson,Action|Comedy|Drama|Thriller,Bronson,2009
7112,70862,It Might Get Loud,Documentary,It Might Get Loud,2008
7113,70932,My Life in Ruins,Comedy,My Life in Ruins,2009
7114,70946,Troll 2,Fantasy|Horror,Troll 2,1990
7115,70984,Taking Woodstock,Comedy,Taking Woodstock,2009
7116,70990,If These Walls Could Talk,Drama,If These Walls Could Talk,1996
7117,70994,Halloween II,Horror|Thriller,Halloween II,2009
7118,71033,The Secret in Their Eyes,Crime|Drama|Mystery|Romance|Thriller,The Secret in Their Eyes,2009
7119,71057,9,Adventure|Animation|Sci-Fi,9,2009
7120,71106,Frequently Asked Questions About Time Travel,Comedy|Sci-Fi,Frequently Asked Questions About Time Travel,2009
7121,71108,The White Ribbon,Drama|Mystery,The White Ribbon,2009
7122,71129,Green Lantern: First Flight,Action|Adventure|Animation|Fantasy|Sci-Fi,Green Lantern: First Flight,2009
7124,71135,Pandorum,Horror|Sci-Fi|Thriller,Pandorum,2009
7126,71156,The Men Who Stare at Goats,Action|Comedy|Drama,The Men Who Stare at Goats,2009
7128,71205,Jennifer's Body,Comedy|Horror|Sci-Fi|Thriller,Jennifer's Body,2009
7129,71211,The Informant!,Comedy|Crime|Drama|Thriller,The Informant!,2009
7130,71248,Extract,Comedy,Extract,2009
7132,71254,Gamer,Action|Sci-Fi|Thriller,Gamer,2009
7133,71264,Cloudy with a Chance of Meatballs,Animation|Children|Fantasy|IMAX,Cloudy with a Chance of Meatballs,2009
7135,71282,"Food, Inc.",Documentary,"Food, Inc.",2008
7136,71302,Attack of the 50 Foot Woman,Comedy|Sci-Fi,Attack of the 50 Foot Woman,1958
7137,71304,Thirst,Drama|Horror,Thirst,2009
7138,71327,Bright Star,Drama|Romance,Bright Star,2009
7139,71341,Blood Creek,Horror,Blood Creek,2009
7140,71379,Paranormal Activity,Horror|Thriller,Paranormal Activity,2009
7141,71429,World's Greatest Dad,Comedy|Drama,World's Greatest Dad,2009
7142,71438,Still Walking,Drama,Still Walking,2008
7144,71462,The Cove,Documentary,The Cove,2009
7145,71464,A Serious Man,Comedy|Drama,A Serious Man,2009
7146,71466,City Island,Comedy|Drama,City Island,2009
7147,71468,Ink,Action|Fantasy|Sci-Fi,Ink,2009
7149,71494,The Haunted World of El Superbeasto,Action|Animation|Comedy|Horror|Thriller,The Haunted World of El Superbeasto,2009
7150,71500,Trick 'r Treat,Comedy|Horror|Thriller,Trick 'r Treat,2007
7151,71518,Whip It,Comedy|Drama,Whip It,2009
7152,71520,The Invention of Lying,Comedy,The Invention of Lying,2009
7153,71530,Surrogates,Action|Sci-Fi|Thriller,Surrogates,2009
7154,71535,Zombieland,Action|Comedy|Horror,Zombieland,2009
7155,71550,Assassination of a High School President,Comedy|Drama|Mystery,Assassination of a High School President,2008
7156,71579,An Education,Drama|Romance,An Education,2009
7157,71619,Coco Before Chanel,Drama,Coco Before Chanel,2009
7159,71668,Couples Retreat,Comedy|Romance,Couples Retreat,2009
7160,71732,I Sell the Dead,Comedy|Horror,I Sell the Dead,2008
7161,71745,Where the Wild Things Are,Adventure|Children|Drama|Fantasy|IMAX,Where the Wild Things Are,2009
7162,71810,Legionnaire,Action|Adventure|Drama|War,Legionnaire,1998
7164,71838,Law Abiding Citizen,Drama|Thriller,Law Abiding Citizen,2009
7165,71867,The Misfortunates,Drama,The Misfortunates,2009
7167,71902,Spread,Drama|Romance,Spread,2009
7168,71910,The Tournament,Action,The Tournament,2009
7169,71970,The Princess and the Pirate,Adventure|Comedy|Romance,The Princess and the Pirate,1944
7171,72011,Up in the Air,Drama|Romance,Up in the Air,2009
7172,72104,Balance,Animation|Drama|Mystery|Sci-Fi|Thriller,Balance,1989
7173,72129,Saw VI,Crime|Horror|Mystery|Thriller,Saw VI,2009
7174,72142,Love Exposure,Action|Comedy|Drama|Romance,Love Exposure,2008
7175,72165,Cirque du Freak: The Vampire's Assistant,Action|Adventure|Comedy|Fantasy|Horror|Thriller,Cirque du Freak: The Vampire's Assistant,2009
7176,72167,The Boondock Saints II: All Saints Day,Action|Crime|Drama|Thriller,The Boondock Saints II: All Saints Day,2009
7177,72171,Black Dynamite,Action|Comedy,Black Dynamite,2009
7178,72178,Welcome to Dongmakgol,Comedy|Drama|War,Welcome to Dongmakgol,2005
7179,72224,Gentlemen Broncos,Comedy,Gentlemen Broncos,2009
7180,72226,Fantastic Mr. Fox,Adventure|Animation|Children|Comedy|Crime,Fantastic Mr. Fox,2009
7181,72294,A Christmas Carol,Animation|Children|Drama|Fantasy|IMAX,A Christmas Carol,2009
7182,72308,Battlestar Galactica: The Plan,Action|Adventure|Drama|Sci-Fi,Battlestar Galactica: The Plan,2009
7183,72330,The Private Lives of Pippa Lee,Drama,The Private Lives of Pippa Lee,2009
7184,72356,Partly Cloudy,Animation|Children|Comedy|Fantasy,Partly Cloudy,2009
7185,72378,2012,Action|Drama|Sci-Fi|Thriller,2012,2009
7186,72395,Precious,Drama,Precious,2009
7187,72405,Bad Lieutenant: Port of Call New Orleans,Crime|Drama,Bad Lieutenant: Port of Call New Orleans,2009
7188,72407,The Twilight Saga: New Moon,Drama|Fantasy|Horror|Romance|Thriller,The Twilight Saga: New Moon,2009
7189,72424,Derailed,Action|Thriller,Derailed,2002
7190,72479,The Messenger,Drama|Romance|War,The Messenger,2009
7191,72489,Ninja Assassin,Action|Crime|Drama|Thriller,Ninja Assassin,2009
7193,72591,The Patriot,Action|Thriller,The Patriot,1998
7195,72603,Merry Madagascar,Animation,Merry Madagascar,2009
7196,72605,Brothers,Drama|Thriller|War,Brothers,2009
7197,72624,Garage,Drama,Garage,2007
7198,72641,The Blind Side,Drama,The Blind Side,2009
7199,72692,Mickey's Once Upon a Christmas,Animation|Comedy|Fantasy,Mickey's Once Upon a Christmas,1999
7200,72694,Shrink,Drama,Shrink,2009
7201,72696,Old Dogs,Comedy,Old Dogs,2009
7202,72701,Planet 51,Adventure|Animation|Children|Comedy|Sci-Fi,Planet 51,2009
7203,72714,Earthlings,Documentary,Earthlings,2006
7204,72720,A Single Man,Drama,A Single Man,2009
7205,72731,The Lovely Bones,Crime|Drama|Fantasy|Horror|Thriller,The Lovely Bones,2009
7206,72733,Invictus,Drama,Invictus,2009
7207,72737,The Princess and the Frog,Animation|Children|Fantasy|Musical|Romance,The Princess and the Frog,2009
7208,72874,The Peacekeeper,Action,The Peacekeeper,1997
7209,72919,Did You Hear About the Morgans?,Comedy|Crime|Drama|Romance,Did You Hear About the Morgans?,2009
7210,72921,Snow White,Fantasy|Romance,Snow White,1916
7211,72982,Alice,Action|Adventure|Fantasy,Alice,2009
7212,72998,Avatar,Action|Adventure|Sci-Fi|IMAX,Avatar,2009
7213,73015,It's Complicated,Comedy|Romance,It's Complicated,2009
7214,73017,Sherlock Holmes,Action|Crime|Mystery|Thriller,Sherlock Holmes,2009
7215,73023,Crazy Heart,Drama|Romance,Crazy Heart,2009
7216,73042,Alvin and the Chipmunks: The Squeakquel,Animation|Children|Comedy|Musical,Alvin and the Chipmunks: The Squeakquel,2009
7219,73211,Pontypool,Horror|Thriller,Pontypool,2008
7220,73266,Youth in Revolt,Comedy|Drama|Romance,Youth in Revolt,2009
7221,73268,Daybreakers,Action|Drama|Horror|Thriller,Daybreakers,2010
7223,73319,Leap Year,Comedy|Romance,Leap Year,2010
7224,73321,The Book of Eli,Action|Adventure|Drama,The Book of Eli,2010
7226,73344,A Prophet,Crime|Drama,A Prophet,2009
7227,73386,Staten Island,Crime|Drama,Staten Island,2009
7228,73431,The Maiden Heist,Comedy|Crime,The Maiden Heist,2009
7229,73488,Blood: The Last Vampire,Action|Horror|Thriller,Blood: The Last Vampire,2009
7232,73515,Bart Got a Room,Comedy|Romance,Bart Got a Room,2008
7235,73681,Le Concert,Comedy|Drama,Le Concert,2009
7237,73804,Asterix at the Olympic Games,Adventure|Children|Comedy|Fantasy,Asterix at the Olympic Games,2008
7238,73808,The Chaser,Crime|Drama|Thriller,The Chaser,2008
7241,73858,A Dennis the Menace Christmas,Comedy,A Dennis the Menace Christmas,2007
7242,73876,Undisputed II: Last Man Standing,Action|Crime|Drama,Undisputed II: Last Man Standing,2006
7243,73881,3 Idiots,Comedy|Drama|Romance,3 Idiots,2009
7244,73929,Legion,Action|Fantasy|Horror|Thriller,Legion,2010
7245,74075,Stan Helsing,Comedy|Horror,Stan Helsing,2009
7246,74089,Peter Pan,Children|Fantasy|Musical,Peter Pan,1960
7247,74095,Wicked City,Animation|Fantasy|Horror|Sci-Fi,Wicked City,1987
7248,74154,When in Rome,Comedy|Romance,When in Rome,2010
7250,74228,Triangle,Drama|Horror|Mystery|Thriller,Triangle,2009
7251,74275,I Love You Phillip Morris,Comedy|Drama|Romance,I Love You Phillip Morris,2009
7253,74324,Temple Grandin,Drama,Temple Grandin,2010
7254,74342,"Captain Newman, M.D.",Comedy|Drama|War,"Captain Newman, M.D.",1963
7255,74370,The House of the Devil,Horror|Thriller,The House of the Devil,2009
7256,74450,Valentine's Day,Comedy|Romance,Valentine's Day,2010
7257,74452,The Wolfman,Horror|Thriller,The Wolfman,2010
7258,74458,Shutter Island,Drama|Mystery|Thriller,Shutter Island,2010
7259,74508,Persuasion,Drama|Romance,Persuasion,2007
7260,74510,The Girl Who Played with Fire,Action|Crime|Drama|Mystery|Thriller,The Girl Who Played with Fire,2009
7261,74530,Percy Jackson & the Olympians: The Lightning Thief,Adventure|Fantasy,Percy Jackson & the Olympians: The Lightning Thief,2010
7262,74532,Cop Out,Action|Comedy|Crime,Cop Out,2010
7263,74545,The Ghost Writer,Drama|Mystery|Thriller,The Ghost Writer,2010
7264,74553,The Secret of Kells,Animation|Fantasy,The Secret of Kells,2009
7265,74580,The Spy Next Door,Action|Children|Comedy,The Spy Next Door,2010
7267,74647,Motherhood,Comedy,Motherhood,2009
7270,74683,Mike Bassett: England Manager,Comedy,Mike Bassett: England Manager,2001
7271,74685,The Crazies,Action|Drama|Horror|Sci-Fi|Thriller,The Crazies,2010
7272,74688,Dear John,Drama|Romance|War,Dear John,2010
7273,74696,Last Train Home,Documentary|Drama,Last Train Home,2009
7274,74698,Tooth Fairy,Comedy|Fantasy,Tooth Fairy,2010
7277,74754,The Room,Comedy|Drama|Romance,The Room,2003
7278,74789,Alice in Wonderland,Adventure|Fantasy|IMAX,Alice in Wonderland,2010
7279,74791,A Town Called Panic,Animation,A Town Called Panic,2009
7280,74795,Green Zone,Action|Drama|Thriller|War,Green Zone,2010
7281,74851,From Paris with Love,Action|Crime,From Paris with Love,2010
7282,74868,Dorian Gray,Drama|Horror|Sci-Fi,Dorian Gray,2009
7283,74916,Greenberg,Comedy|Drama,Greenberg,2010
7284,74946,She's Out of My League,Comedy,She's Out of My League,2010
7285,74948,Harry Brown,Crime|Drama|Thriller,Harry Brown,2009
7286,75341,Remember Me,Drama|Romance,Remember Me,2010
7287,75389,The Burrowers,Horror|Thriller|Western,The Burrowers,2008
7288,75395,Frozen,Drama|Horror|Thriller,Frozen,2010
7289,75416,Generation X,Action|Adventure|Sci-Fi,Generation X,1996
7290,75446,Little Ashes,Drama,Little Ashes,2008
7291,75803,Our Family Wedding,Comedy,Our Family Wedding,2010
7292,75805,The Bounty Hunter,Action|Comedy|Romance,The Bounty Hunter,2010
7293,75813,Leaves of Grass,Comedy|Crime|Drama|Thriller,Leaves of Grass,2009
7294,75816,Women in Trouble,Comedy,Women in Trouble,2009
7296,75985,Repo Men,Action|Sci-Fi|Thriller,Repo Men,2010
7297,76030,Case 39,Horror|Thriller,Case 39,2009
7298,76054,Oceans,Documentary|Drama,Oceans,2009
7299,76060,The Slammin' Salmon,Comedy,The Slammin' Salmon,2009
7300,76077,Hot Tub Time Machine,Comedy|Sci-Fi,Hot Tub Time Machine,2010
7301,76091,Mother,Crime|Drama|Mystery|Thriller,Mother,2009
7302,76093,How to Train Your Dragon,Adventure|Animation|Children|Fantasy|IMAX,How to Train Your Dragon,2010
7303,76143,The Bone Man,Crime|Thriller,The Bone Man,2009
7304,76173,Micmacs,Comedy|Crime,Micmacs,2009
7305,76175,Clash of the Titans,Action|Adventure|Drama|Fantasy,Clash of the Titans,2010
7306,76251,Kick-Ass,Action|Comedy,Kick-Ass,2010
7307,76293,Date Night,Action|Comedy|Romance,Date Night,2010
7309,76738,Steam of Life,Documentary,Steam of Life,2010
7310,76743,Mortadelo & Filemon: The Big Adventure,Action|Adventure|Comedy,Mortadelo & Filemon: The Big Adventure,2003
7312,76763,The Runaways,Drama|Musical,The Runaways,2010
7314,77191,Death at a Funeral,Comedy,Death at a Funeral,2010
7315,77201,Valhalla Rising,Action|Drama|War,Valhalla Rising,2009
7316,77206,Diary of a Wimpy Kid,Children|Comedy,Diary of a Wimpy Kid,2010
7318,77266,Disgrace,Drama,Disgrace,2008
7319,77364,The Losers,Action|Adventure|Drama|Mystery|Thriller,The Losers,2010
7320,77414,The Last Song,Drama|Romance,The Last Song,2010
7321,77421,Cyrus,Comedy|Drama|Romance,Cyrus,2010
7322,77427,The Human Centipede,Horror,The Human Centipede,2009
7323,77455,Exit Through the Gift Shop,Comedy|Documentary,Exit Through the Gift Shop,2010
7324,77561,Iron Man 2,Action|Adventure|Sci-Fi|Thriller|IMAX,Iron Man 2,2010
7325,77667,MacGruber,Action|Comedy,MacGruber,2010
7326,77688,Three Men and a Cradle,Comedy,Three Men and a Cradle,1985
7327,77709,The Sky Crawlers,Adventure|Animation|Drama,The Sky Crawlers,2008
7328,77795,Cargo,Sci-Fi,Cargo,2009
7329,77798,A Nightmare on Elm Street,Fantasy|Horror|Thriller,A Nightmare on Elm Street,2010
7330,77800,Four Lions,Comedy|Drama,Four Lions,2010
7331,77841,St Trinian's 2: The Legend of Fritton's Gold,Adventure|Comedy,St Trinian's 2: The Legend of Fritton's Gold,2009
7332,77846,12 Angry Men,Crime|Drama,12 Angry Men,1997
7333,77866,Robin Hood,Action|Adventure|Drama|Romance|War,Robin Hood,2010
7337,78034,Cemetery Junction,Comedy|Drama|Romance,Cemetery Junction,2010
7338,78039,Blue Valentine,Drama|Romance,Blue Valentine,2010
7339,78041,Killers,Action|Comedy,Killers,2010
7340,78088,Buried,Mystery|Thriller,Buried,2010
7341,78103,Shake Hands with the Devil,Drama|War,Shake Hands with the Devil,2007
7342,78105,Prince of Persia: The Sands of Time,Action|Adventure|Fantasy|Romance|IMAX,Prince of Persia: The Sands of Time,2010
7343,78116,Please Give,Comedy|Drama,Please Give,2010
7346,78174,Sex and the City 2,Comedy|Drama|Romance,Sex and the City 2,2010
7347,78209,Get Him to the Greek,Comedy,Get Him to the Greek,2010
7348,78218,Unthinkable,Drama|Thriller,Unthinkable,2010
7349,78264,The Back-up Plan,Comedy|Romance,The Back-up Plan,2010
7350,78266,Splice,Horror|Sci-Fi|Thriller,Splice,2009
7351,78316,Letters to Juliet,Drama|Romance,Letters to Juliet,2010
7352,78349,Exam,Mystery|Thriller,Exam,2009
7353,78467,Jonah Hex,Action|Drama|Thriller|Western,Jonah Hex,2010
7354,78469,The A-Team,Action|Comedy|Thriller,The A-Team,2010
7355,78499,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,Toy Story 3,2010
7357,78574,Winter's Bone,Drama|Thriller,Winter's Bone,2010
7358,78620,The Scalphunters,Comedy|Western,The Scalphunters,1968
7359,78626,Barking Dogs Never Bite,Comedy|Horror,Barking Dogs Never Bite,2000
7360,78637,Shrek Forever After,Adventure|Animation|Children|Comedy|Fantasy|IMAX,Shrek Forever After,2010
7362,78746,Best Worst Movie,Documentary,Best Worst Movie,2009
7363,78772,The Twilight Saga: Eclipse,Fantasy|Romance|Thriller|IMAX,The Twilight Saga: Eclipse,2010
7364,78836,Enter the Void,Drama,Enter the Void,2009
7365,78893,The Last Airbender,Action|Adventure|Fantasy,The Last Airbender,2010
7366,78959,Endgame,Drama,Endgame,2009
7369,79057,Predators,Action|Sci-Fi|Thriller,Predators,2010
7370,79073,When You're Strange,Documentary,When You're Strange,2009
7371,79091,Despicable Me,Animation|Children|Comedy|Crime,Despicable Me,2010
7372,79132,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,Inception,2010
7373,79134,Grown Ups,Comedy,Grown Ups,2010
7374,79139,The Sorcerer's Apprentice,Action|Adventure|Children|Comedy|Fantasy,The Sorcerer's Apprentice,2010
7375,79185,Knight and Day,Action|Comedy|Romance,Knight and Day,2010
7376,79224,The Karate Kid,Action|Children|Drama,The Karate Kid,2010
7377,79242,The Kids Are All Right,Comedy|Drama,The Kids Are All Right,2010
7378,79251,A Serbian Film,Horror|Thriller,A Serbian Film,2010
7379,79259,Cherrybomb,Drama|Thriller,Cherrybomb,2009
7380,79274,Batman: Under the Red Hood,Action|Animation,Batman: Under the Red Hood,2010
7381,79293,Salt,Action|Thriller,Salt,2010
7384,79357,Mr. Nobody,Drama|Fantasy|Romance|Sci-Fi,Mr. Nobody,2009
7385,79428,Dinner for Schmucks,Comedy,Dinner for Schmucks,2010
7387,79536,Hellsinki,Crime,Hellsinki,2009
7388,79553,Ip Man 2,Action,Ip Man 2,2010
7389,79572,Ramona and Beezus,Children|Comedy,Ramona and Beezus,2010
7390,79590,The Rebound,Comedy|Romance,The Rebound,2009
7391,79592,The Other Guys,Action|Comedy,The Other Guys,2010
7393,79684,Paper Man,Comedy|Drama,Paper Man,2009
7394,79695,The Expendables,Action|Adventure|Thriller,The Expendables,2010
7395,79702,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,Scott Pilgrim vs. the World,2010
7396,79798,I Killed My Mother,Drama,I Killed My Mother,2009
7397,79868,Heartless,Fantasy|Horror|Mystery|Thriller,Heartless,2009
7399,79895,The Extraordinary Adventures of Adèle Blanc-Sec,Action|Adventure|Fantasy|Mystery,The Extraordinary Adventures of Adèle Blanc-Sec,2010
7400,79897,Get Low,Comedy|Drama|Mystery,Get Low,2009
7401,79946,The Joneses,Comedy|Drama,The Joneses,2009
7403,80094,The Last Exorcism,Horror|Thriller,The Last Exorcism,2010
7404,80124,Sisters,Action|Crime|Drama,Sisters,2001
7405,80126,The American,Drama|Thriller,The American,2010
7406,80139,Jackass 2.5,Comedy|Documentary,Jackass 2.5,2007
7407,80162,The Horde,Action|Horror|Thriller,The Horde,2009
7408,80166,The Switch,Comedy|Romance,The Switch,2010
7409,80219,Machete,Action|Adventure|Comedy|Crime|Thriller,Machete,2010
7410,80241,Going the Distance,Comedy|Romance,Going the Distance,2010
7411,80363,Resident Evil: Afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,Resident Evil: Afterlife,2010
7412,80454,Princess,Drama,Princess,2010
7413,80463,The Social Network,Drama,The Social Network,2010
7415,80489,The Town,Crime|Drama|Thriller,The Town,2010
7416,80549,Easy A,Comedy|Romance,Easy A,2010
7417,80551,Eat Pray Love,Drama|Romance,Eat Pray Love,2010
7418,80553,Howl,Drama,Howl,2010
7419,80572,I'm Still Here,Comedy|Drama,I'm Still Here,2010
7421,80586,Flipped,Comedy|Drama|Romance,Flipped,2010
7422,80590,Wall Street: Money Never Sleeps,Drama,Wall Street: Money Never Sleeps,2010
7423,80615,Legend of the Guardians: The Owls of Ga'Hoole,Adventure|Animation|Fantasy|IMAX,Legend of the Guardians: The Owls of Ga'Hoole,2010
7424,80693,It's Kind of a Funny Story,Comedy|Drama,It's Kind of a Funny Story,2010
7425,80727,Middle Men,Comedy|Crime|Drama,Middle Men,2009
7426,80748,Alice in Wonderland,Adventure|Children|Fantasy,Alice in Wonderland,1933
7427,80831,Let Me In,Drama|Horror|Mystery,Let Me In,2010
7429,80839,Secretariat,Adventure|Drama,Secretariat,2010
7430,80846,Devil,Horror|Mystery|Thriller,Devil,2010
7431,80858,You Again,Comedy,You Again,2010
7432,80860,Life as We Know It,Comedy|Romance,Life as We Know It,2010
7433,80862,Catfish,Documentary|Mystery,Catfish,2010
7434,80864,You Will Meet a Tall Dark Stranger,Comedy|Romance,You Will Meet a Tall Dark Stranger,2010
